season,week,name,judge_score,status,est_vote_share,est_vote_std
6,8,Jason Taylor,26.0,Safe,0.2184783555182615,0.1436782523863038
6,8,Kristi Yamaguchi,27.5,Safe,0.24246664025042886,0.15643289006698277
6,8,Mario,26.5,Eliminated,0.046843091879557056,0.04132652529049236
6,9,Cristian de la Fuente,28.0,Safe,0.267614313879144,0.19832794718084673
6,9,Marissa Jaret Winokur,26.0,Eliminated,0.11193607205277131,0.0849711784779615
6,9,Jason Taylor,27.5,Safe,0.36258840684116656,0.1817933938486435
6,9,Kristi Yamaguchi,28.5,Safe,0.257861207226918,0.19572815058163728
6,10,Cristian de la Fuente,26.0,Safe,0.32391029355089357,0.22898810804696834
6,10,Jason Taylor,28.5,Safe,0.33432788629036614,0.23693167104395468
6,10,Kristi Yamaguchi,30.0,Safe,0.3417618201587406,0.24091128317190852
7,1,Ted McGinley,18.5,Eliminated,0.012743705379807164,0.010696525958968028
7,1,Cloris Leachman,16.0,Safe,0.12716765967647697,0.07256507849400791
7,1,Susan Lucci,18.5,Safe,0.09608804297121881,0.0973080059497068
7,1,Cody Linley,20.5,Safe,0.06976790694167632,0.060601000388041185
7,1,Misty May-Treanor,21.0,Safe,0.0763774911231702,0.0735846157781533
7,1,Maurice Greene,19.5,Safe,0.08093140366450514,0.059433064442156944
7,1,Warren Sapp,21.5,Safe,0.059756193735547115,0.058837055269693024
7,1,Jeffrey Ross,12.0,Eliminated,0.025461759449606974,0.021270887983544394
7,1,Toni Braxton,22.5,Safe,0.07821205184058774,0.0675272116686768
7,1,Lance Bass,21.5,Safe,0.08788206529832564,0.07743576397585127
7,1,Kim Kardashian,18.5,Safe,0.08051618300576824,0.060263894381698956
7,1,Rocco DiSpirito,17.5,Safe,0.12134150193284865,0.09020537341133658
7,1,Brooke Burke,24.5,Safe,0.08375403498046108,0.07939297849898426
7,2,Cloris Leachman,15.0,Safe,0.11560769107089101,0.08322989749386236
7,2,Susan Lucci,21.0,Safe,0.09092682488150071,0.07926797086994489
7,2,Cody Linley,21.0,Safe,0.08630944877827848,0.07372559054307244
7,2,Misty May-Treanor,21.0,Safe,0.0894493063903614,0.07701627109622773
7,2,Maurice Greene,19.0,Safe,0.11288385120213945,0.08814062813581179
7,2,Warren Sapp,24.0,Safe,0.09591306282730687,0.08364280129144318
7,2,Toni Braxton,23.0,Safe,0.09128705894309293,0.08099178669895932
7,2,Lance Bass,20.0,Safe,0.10004986335558747,0.08972361382177571
7,2,Kim Kardashian,17.0,Eliminated,0.018644349574365907,0.015925800901693602
7,2,Rocco DiSpirito,16.0,Safe,0.11402563702340088,0.08780460392112165
7,2,Brooke Burke,24.0,Safe,0.08490290595307512,0.08051054161502805
7,3,Cloris Leachman,16.0,Safe,0.11280586147645691,0.0997839038100681
7,3,Susan Lucci,21.0,Safe,0.11053502537936538,0.10426086430420252
7,3,Cody Linley,21.0,Safe,0.10592170708242767,0.09332536693710607
7,3,Maurice Greene,24.0,Safe,0.11609128095329967,0.10215225998069782
7,3,Warren Sapp,25.0,Safe,0.11682056689623511,0.099922374341401
7,3,Toni Braxton,22.0,Safe,0.10789147249792014,0.09888811335663251
7,3,Lance Bass,22.0,Safe,0.11035231932676733,0.09649778897118558
7,3,Rocco DiSpirito,20.0,Safe,0.10821457037057745,0.0964486549870459
7,3,Brooke Burke,28.0,Safe,0.11136719601695057,0.10216701603916427
7,4,Cloris Leachman,22.0,Safe,0.11648106512522574,0.0936960633009026
7,4,Susan Lucci,24.0,Safe,0.11529703704074326,0.10054899600848874
7,4,Cody Linley,23.0,Safe,0.11264980522140394,0.10369908784346436
7,4,Maurice Greene,20.0,Safe,0.14971168701726828,0.10217264681219675
7,4,Warren Sapp,22.0,Safe,0.12244914775642742,0.1024478005964085
7,4,Toni Braxton,22.0,Safe,0.12259457242556063,0.10494760599018912
7,4,Lance Bass,26.0,Safe,0.11163316535326331,0.09901112093697396
7,4,Rocco DiSpirito,18.0,Eliminated,0.039351872601711455,0.032553577066338824
7,4,Brooke Burke,26.0,Safe,0.10983164745839574,0.09328769885187232
7,5,Cloris Leachman,21.0,Safe,0.16881734415469699,0.10248719915106334
7,5,Susan Lucci,22.0,Safe,0.14021152119156374,0.1077558112706224
7,5,Cody Linley,28.0,Safe,0.11394851945425284,0.11434154325250447
7,5,Maurice Greene,27.0,Safe,0.12452624091941612,0.10476744202248191
7,5,Warren Sapp,25.0,Safe,0.15544191139604374,0.1117607586738777
7,5,Toni Braxton,22.0,Eliminated,0.024214827104089863,0.019652541852731163
7,5,Lance Bass,21.0,Safe,0.15902417091147117,0.09474843491433685
7,5,Brooke Burke,29.0,Safe,0.11381546486846571,0.09677891305245892
7,6,Cloris Leachman,15.0,Eliminated,0.05087522415887687,0.041586923100622016
7,6,Susan Lucci,23.0,Safe,0.16089547406243535,0.12740692830478817
7,6,Cody Linley,23.0,Safe,0.15298529535756564,0.1202363016905334
7,6,Maurice Greene,21.0,Safe,0.19346319801227596,0.12389902379119835
7,6,Warren Sapp,25.0,Safe,0.14200440135945264,0.11482576480990246
7,6,Lance Bass,27.0,Safe,0.15563782163502513,0.12586048117053492
7,6,Brooke Burke,26.0,Safe,0.14413858541436875,0.11411288091638275
7,7,Susan Lucci,24.0,Eliminated,0.04627849553931256,0.037512847986612134
7,7,Cody Linley,22.0,Safe,0.20111921631011972,0.127407910868038
7,7,Maurice Greene,25.0,Safe,0.15951788200091666,0.12808743014479287
7,7,Warren Sapp,21.0,Safe,0.2346196033416733,0.11617848991655624
7,7,Lance Bass,25.0,Safe,0.19095371219270665,0.13551634986413272
7,7,Brooke Burke,30.0,Safe,0.16751109061527103,0.14008528888642516
7,8,Cody Linley,24.0,Safe,0.25910007687260456,0.15986234254097162
7,8,Maurice Greene,24.0,Eliminated,0.06231926620118204,0.048924734872988346
7,8,Warren Sapp,27.0,Safe,0.21996095928691875,0.17519165472880732
7,8,Lance Bass,25.0,Safe,0.2648831069484997,0.1581305446321728
7,8,Brooke Burke,27.5,Safe,0.19373659069079469,0.1627910860616611
7,9,Cody Linley,23.0,Eliminated,0.12717257824556952,0.09500441217778906
7,9,Warren Sapp,24.5,Safe,0.31056891929764835,0.19953358851812808
7,9,Lance Bass,28.5,Safe,0.258969216776958,0.196769944715947
7,9,Brooke Burke,24.5,Safe,0.30328928567982466,0.20309037438665514
7,10,Warren Sapp,27.5,Safe,0.33146559250887925,0.23480819973547132
7,10,Lance Bass,27.5,Safe,0.32949668809910415,0.23410568835326767
7,10,Brooke Burke,30.0,Safe,0.33903771939201566,0.23123971184024036
8,1,Gilles Marini,24.0,Safe,0.07826566938824336,0.07288916136280862
8,1,Denise Richards,18.0,Safe,0.07396832309565549,0.06993269641442597
8,1,David Alan Grier,19.0,Safe,0.07736308112328824,0.07019123301116016
8,1,Lawrence Taylor,16.0,Safe,0.07440297706335955,0.06879185785232901
8,1,Ty Murray,14.0,Safe,0.07687256607582844,0.07196855081140098
8,1,Shawn Johnson,23.0,Safe,0.07777633075115518,0.0745450266187263
8,1,Steve Wozniak,13.0,Safe,0.0754388586199538,0.07005478793618972
8,1,Belinda Carlisle,17.0,Safe,0.07770263126136392,0.07134400672344743
8,1,Chuck Wicks,20.0,Safe,0.08088786144311316,0.07417273581248517
8,1,Lil' Kim,21.0,Safe,0.07748173500717911,0.07019230828476346
8,1,Steve-O,17.0,Safe,0.07856793363098684,0.07572967872179706
8,1,Holly Madison,18.0,Safe,0.07498891940817565,0.06857030617351374
8,1,Melissa Rycroft,23.0,Safe,0.07628311313169761,0.07384529056387013
8,2,Gilles Marini,27.0,Safe,0.07772080395556252,0.06858276746624355
8,2,Denise Richards,21.0,Safe,0.0692887715811734,0.0629123162344897
8,2,David Alan Grier,17.0,Safe,0.09607443305284577,0.06448837184363257
8,2,Lawrence Taylor,20.0,Safe,0.07891720966790321,0.07199103783994534
8,2,Ty Murray,20.0,Safe,0.07185744790852858,0.067905916176218
8,2,Shawn Johnson,24.0,Safe,0.07012643586944872,0.05751089349628666
8,2,Steve Wozniak,17.0,Safe,0.10872015599945824,0.0744948214195271
8,2,Belinda Carlisle,18.0,Eliminated,0.013373340774238502,0.012154606197638718
8,2,Chuck Wicks,20.0,Safe,0.07124081489456972,0.06889454909206538
8,2,Lil' Kim,23.0,Safe,0.0695963809192107,0.06373594369629235
8,2,Steve-O,14.0,Safe,0.11720628389709954,0.06892493425455512
8,2,Holly Madison,18.0,Safe,0.08147252450665224,0.06522604868464166
8,2,Melissa Rycroft,26.0,Safe,0.07440539697330883,0.0685433171830272
8,3,Gilles Marini,27.0,Safe,0.08174547093764438,0.07829983275088448
8,3,Denise Richards,16.0,Eliminated,0.01622009751642389,0.013287297766177864
8,3,David Alan Grier,24.0,Safe,0.08886643405446752,0.07629009323257001
8,3,Lawrence Taylor,20.0,Safe,0.0900419946243569,0.07908757212752561
8,3,Ty Murray,23.0,Safe,0.09278880026036064,0.09260405081280501
8,3,Shawn Johnson,27.0,Safe,0.08220373398628975,0.07778239785368847
8,3,Steve Wozniak,10.0,Safe,0.11285276697637942,0.07768937130455819
8,3,Chuck Wicks,23.0,Safe,0.0763084145874254,0.0697473956316329
8,3,Lil' Kim,25.0,Safe,0.08054548275168433,0.07667148171611973
8,3,Steve-O,15.0,Safe,0.0898139112872405,0.07331902161189167
8,3,Holly Madison,17.0,Safe,0.08923635516164606,0.060568218727425856
8,3,Melissa Rycroft,27.0,Safe,0.0993765378560811,0.08481376979674345
8,4,Gilles Marini,30.0,Safe,0.08830083356235487,0.0736111087877536
8,4,David Alan Grier,22.0,Safe,0.10512752820608648,0.07579080163164953
8,4,Lawrence Taylor,19.0,Safe,0.12586470021532398,0.0833837533968223
8,4,Ty Murray,25.0,Safe,0.09123718500875848,0.07812405749004026
8,4,Shawn Johnson,25.0,Safe,0.09484009646857432,0.08430254479441865
8,4,Steve Wozniak,12.0,Eliminated,0.0344163292750609,0.02731769853633008
8,4,Chuck Wicks,22.0,Safe,0.1099718601722855,0.08783390873878984
8,4,Lil' Kim,27.0,Safe,0.09079452793504454,0.08503873267094005
8,4,Steve-O,15.0,Safe,0.13668439226327705,0.08203393952004077
8,4,Holly Madison,16.0,Eliminated,0.02376977317237085,0.01964390651682149
8,4,Melissa Rycroft,29.0,Safe,0.09899277372086301,0.0877174619101629
8,5,Gilles Marini,29.0,Safe,0.1128724496785588,0.09880260914669636
8,5,David Alan Grier,22.0,Eliminated,0.018234368054238347,0.017772586291007864
8,5,Lawrence Taylor,20.0,Safe,0.1477871981801737,0.10806996293431634
8,5,Ty Murray,21.0,Safe,0.11893450376096137,0.09974985506210479
8,5,Shawn Johnson,26.0,Safe,0.09722823831630624,0.0915774993521838
8,5,Chuck Wicks,23.0,Safe,0.14533268022581486,0.11062637901948155
8,5,Lil' Kim,26.0,Safe,0.11966457501392158,0.1166644659180846
8,5,Steve-O,18.0,Safe,0.15410380452938957,0.09525793470764195
8,5,Melissa Rycroft,25.0,Safe,0.08584218224063561,0.08186037557729929
8,6,Gilles Marini,26.0,Safe,0.1337373233170194,0.1121344415931541
8,6,Lawrence Taylor,22.0,Safe,0.14384399974038126,0.10795654430698798
8,6,Ty Murray,18.0,Safe,0.15881340704662464,0.11091675675977489
8,6,Shawn Johnson,26.0,Safe,0.1285139102092524,0.1118351650956461
8,6,Chuck Wicks,23.0,Safe,0.14307285101594727,0.10992354069670796
8,6,Lil' Kim,28.0,Safe,0.13253412245758664,0.11816612183518255
8,6,Steve-O,16.0,Eliminated,0.038733554690295484,0.033061624798203425
8,6,Melissa Rycroft,27.0,Safe,0.12075083152289295,0.10111901231762617
8,7,Gilles Marini,27.0,Safe,0.1505810981142114,0.12082704235788624
8,7,Lawrence Taylor,21.0,Eliminated,0.05099732956967543,0.0416277480189793
8,7,Ty Murray,24.0,Safe,0.19631597719289662,0.12749772569304435
8,7,Shawn Johnson,28.0,Safe,0.15055590543177347,0.13335012087934991
8,7,Chuck Wicks,27.0,Safe,0.1427915560736672,0.1181839750910438
8,7,Lil' Kim,26.0,Safe,0.16508678768479687,0.12573378316845601
8,7,Melissa Rycroft,29.0,Safe,0.1436713459329791,0.13141614038482777
8,8,Gilles Marini,27.5,Safe,0.16386801540487883,0.13902033507408762
8,8,Ty Murray,26.0,Safe,0.19689627776300758,0.14680366271488324
8,8,Shawn Johnson,26.0,Safe,0.20260311601406333,0.15474182699997205
8,8,Chuck Wicks,25.5,Eliminated,0.05418740989331409,0.0435536254737975
8,8,Lil' Kim,28.0,Safe,0.16247080163630623,0.14063880183125213
8,8,Melissa Rycroft,23.0,Safe,0.21997437928842978,0.13671394881919938
8,9,Gilles Marini,28.0,Safe,0.24236879233599465,0.16820417323302606
8,9,Ty Murray,23.0,Safe,0.2616352296578754,0.15286471868390436
8,9,Shawn Johnson,28.0,Safe,0.22092890966678289,0.16004322151639133
8,9,Lil' Kim,26.0,Eliminated,0.07245926861235681,0.054732317509017595
8,9,Melissa Rycroft,28.5,Safe,0.20260779972699036,0.16031781342748935
8,10,Gilles Marini,30.0,Safe,0.26498756067551,0.18915527551267516
8,10,Ty Murray,24.0,Eliminated,0.11020162728029892,0.08893619317362987
8,10,Shawn Johnson,28.0,Safe,0.2712263148174282,0.191862948030832
8,10,Melissa Rycroft,27.5,Safe,0.353584497226763,0.17685762787868395
8,11,Gilles Marini,29.0,Safe,0.34309586187343727,0.2338326308353086
8,11,Shawn Johnson,30.0,Safe,0.3452801820142841,0.23928579741127531
8,11,Melissa Rycroft,28.5,Safe,0.31162395611227783,0.22497116954761767
9,1,Ashley Hamiliton,18.9999,Eliminated,0.019746786134835458,0.014925770633680464
9,1,Debi Mazar,22.0,Safe,0.06561387832494117,0.05405877389056633
9,1,Melissa Joan Hart,24.0,Safe,0.05917688699694953,0.056474156835166156
9,1,Mark Dacascos,28.9998,Safe,0.06164730029579881,0.06477188418395044
9,1,Chuck Liddell,22.0,Safe,0.06917856206904814,0.050708961855780714
9,1,Natalie Coughlin,26.9998,Safe,0.07016235113916636,0.07118249367205601
9,1,Louie Vito,26.9998,Safe,0.06483189367054913,0.061156152546773
9,1,Michael Irvin,19.0,Safe,0.09844809536802929,0.06740434917571574
9,1,Joanna Krupa,33.9999,Safe,0.06497013164524014,0.0548137972126308
9,1,Kathy Ireland,19.9999,Safe,0.07843690886029309,0.06271741071234013
9,1,Tom DeLay,19.9999,Safe,0.07733782692527759,0.059700538496981294
9,1,Macy Gray,18.9999,Eliminated,0.014150288777532341,0.01249045954894456
9,1,Aaron Carter,31.999899999999997,Safe,0.06568816339575892,0.06050854633457658
9,1,Mya,30.999899999999997,Safe,0.06085203095061533,0.05893153797601443
9,1,Donny Osmond,29.999899999999997,Safe,0.07102969847922025,0.06716699937234386
9,1,Kelly Osbourne,30.9998,Safe,0.0587291969667444,0.05765931089477138
9,2,Debi Mazar,21.0,Safe,0.07394064163716883,0.06782794768908375
9,2,Melissa Joan Hart,19.0,Safe,0.08035764503959152,0.06617763434329747
9,2,Mark Dacascos,21.0,Safe,0.07561165705334816,0.0708004426304051
9,2,Chuck Liddell,19.0,Safe,0.08051156092162798,0.06946638093109564
9,2,Natalie Coughlin,21.0,Safe,0.07308524575802498,0.06887358012233172
9,2,Louie Vito,19.0,Safe,0.07666882648281324,0.06409274150412352
9,2,Michael Irvin,20.0,Safe,0.0651591514783474,0.05849052058083443
9,2,Joanna Krupa,20.0,Safe,0.07043627326290079,0.05853763288804309
9,2,Kathy Ireland,18.0,Eliminated,0.018316690267037763,0.01414791350767912
9,2,Tom DeLay,18.0,Safe,0.08753966892085724,0.06538222301422777
9,2,Aaron Carter,27.0,Safe,0.07251743627142603,0.06747795444513235
9,2,Mya,27.0,Safe,0.07681501621755425,0.0672406038877412
9,2,Donny Osmond,25.0,Safe,0.07265148487591684,0.07372381100371221
9,2,Kelly Osbourne,19.0,Safe,0.07638870181338524,0.07004273539926496
9,3,Debi Mazar,17.0,Eliminated,0.01307382337738054,0.01136870583684303
9,3,Melissa Joan Hart,19.0,Safe,0.0878323352664482,0.06957156186865175
9,3,Mark Dacascos,18.0,Safe,0.0818199372501239,0.05915830321108876
9,3,Chuck Liddell,17.0,Safe,0.08028708578786946,0.07226847353682211
9,3,Natalie Coughlin,26.0,Safe,0.07643852379066665,0.06283366484891698
9,3,Louie Vito,20.0,Safe,0.08036868247049589,0.07868662078014262
9,3,Michael Irvin,14.0,Safe,0.10667699177752792,0.07204965651609921
9,3,Joanna Krupa,23.0,Safe,0.07922706785000407,0.07593866769564518
9,3,Tom DeLay,15.0,Safe,0.10069923004866127,0.08080939807998387
9,3,Aaron Carter,21.0,Safe,0.06837161617874461,0.0587681034589028
9,3,Mya,27.0,Safe,0.06764880967865639,0.06276976109208039
9,3,Donny Osmond,21.0,Safe,0.08270907231556428,0.07975289968365659
9,3,Kelly Osbourne,20.0,Safe,0.07484682420785686,0.06512704913374781
9,4,Melissa Joan Hart,28.0,Safe,0.09093617298565554,0.080773774600429
9,4,Mark Dacascos,22.0,Safe,0.0971698480968883,0.08171023365510953
9,4,Chuck Liddell,17.0,Eliminated,0.019243957600606213,0.016503468652125663
9,4,Natalie Coughlin,24.0,Safe,0.09233617532227331,0.08404966072074962
9,4,Louie Vito,16.0,Safe,0.10519772780868614,0.0756509507572094
9,4,Michael Irvin,16.0,Safe,0.11135954160346782,0.0856057033063281
9,4,Joanna Krupa,26.0,Safe,0.0866018917920562,0.07749236383346789
9,4,Aaron Carter,18.0,Safe,0.12049159349825757,0.10021531409126949
9,4,Mya,28.0,Safe,0.0958206180047012,0.08911644023457631
9,4,Donny Osmond,24.0,Safe,0.09137352606833075,0.09107777405468952
9,4,Kelly Osbourne,23.0,Safe,0.08946894721907712,0.07649206617592702
9,5,Melissa Joan Hart,23.0,Safe,0.10992172528342717,0.0878003840005872
9,5,Mark Dacascos,26.0,Safe,0.09842580719035005,0.09197047990096077
9,5,Natalie Coughlin,22.0,Eliminated,0.021632253916061113,0.019556283607838548
9,5,Louie Vito,22.0,Safe,0.12321757055209445,0.08804834419719121
9,5,Michael Irvin,21.0,Safe,0.1398478774219448,0.09291280669741825
9,5,Joanna Krupa,24.0,Safe,0.09677455018210876,0.08754877721167169
9,5,Aaron Carter,24.0,Safe,0.0974779644232023,0.07992347733301983
9,5,Mya,27.0,Safe,0.10649970527752975,0.09527825862786579
9,5,Donny Osmond,29.0,Safe,0.11196326849716276,0.10793675340420429
9,5,Kelly Osbourne,24.0,Safe,0.09423927725611889,0.09244091095714556
9,6,Melissa Joan Hart,23.9999,Eliminated,0.03960144213051483,0.029510943649778926
9,6,Mark Dacascos,32.0,Safe,0.14154526531287231,0.11860917940206485
9,6,Louie Vito,24.0,Eliminated,0.029209981653075905,0.02486248674731253
9,6,Michael Irvin,21.9998,Safe,0.1604020425661582,0.09213752064579694
9,6,Joanna Krupa,35.9999,Safe,0.11700767640609581,0.09923611482628324
9,6,Aaron Carter,32.9998,Safe,0.09885547084722032,0.08977471670963003
9,6,Mya,33.0,Safe,0.117158697668608,0.10409848855088587
9,6,Donny Osmond,30.999899999999997,Safe,0.13764648634829466,0.09965743922228858
9,6,Kelly Osbourne,24.9998,Safe,0.15857293706716005,0.10034899158423391
9,7,Mark Dacascos,21.5,Eliminated,0.07338451014952055,0.057069208384150326
9,7,Michael Irvin,23.5,Eliminated,0.054950990989393406,0.04418113610937117
9,7,Joanna Krupa,27.5,Safe,0.15100212583258543,0.12850215547726512
9,7,Aaron Carter,26.5,Safe,0.15392463576273266,0.12756691766954284
9,7,Mya,24.5,Safe,0.22824019508468268,0.13181238884861757
9,7,Donny Osmond,26.0,Safe,0.17447700686692877,0.13707629112150957
9,7,Kelly Osbourne,26.0,Safe,0.16402053531415656,0.11808674761823344
9,8,Joanna Krupa,26.0,Safe,0.20986874118807206,0.16217678775186462
9,8,Aaron Carter,25.0,Eliminated,0.0663260374786041,0.049794407218823604
9,8,Mya,29.5,Safe,0.20423238647177638,0.17074530258842943
9,8,Donny Osmond,25.0,Safe,0.2483396070435559,0.15732448117447495
9,8,Kelly Osbourne,25.5,Safe,0.27123322781799153,0.15857356592650934
9,9,Joanna Krupa,27.0,Eliminated,0.06355996609823647,0.04693006955907544
9,9,Mya,28.9999,Safe,0.2647460419278646,0.16912001749190667
9,9,Donny Osmond,24.6666,Safe,0.3918680671640574,0.16074969886533333
9,9,Kelly Osbourne,25.9998,Safe,0.2798259248098414,0.17337682596621187
9,10,Mya,28.333199999999998,Safe,0.3358048875861837,0.23684835662011794
9,10,Donny Osmond,28.9998,Safe,0.3314678477708095,0.24051557136725485
9,10,Kelly Osbourne,25.2222,Safe,0.33272726464300695,0.23848126428157274
10,1,Aiden Turner,15.0,Safe,0.09114200034649457,0.08316552531159166
10,1,Shannen Doherty,18.0,Safe,0.09076329216098082,0.08450568082899643
10,1,Niecy Nash,18.0,Safe,0.0903968725694657,0.08141218015956506
10,1,Buzz Aldrin,14.0,Safe,0.08857053920085174,0.08261753207073731
10,1,Chad Ochocinco,18.0,Safe,0.0943567410944626,0.08907466707268516
10,1,Evan Lysacek,23.0,Safe,0.09197460962850555,0.0846020174825036
10,1,Pamela Anderson,21.0,Safe,0.09260562852235106,0.08554773724227599
10,1,Nicole Scherzinger,25.0,Safe,0.096162174921214,0.08538853510081366
10,1,Erin Andrews,21.0,Safe,0.08387173725024298,0.078115941582962
10,1,Kate Gosselin,16.0,Safe,0.08858770450427964,0.0781203766345331
10,1,Jake Pavelka,20.0,Safe,0.09156869980115144,0.08732919321884884
10,2,Aiden Turner,19.0,Safe,0.09194300855475745,0.07650275929088654
10,2,Shannen Doherty,20.0,Eliminated,0.010960908981590948,0.011288252391949296
10,2,Niecy Nash,21.0,Safe,0.12323216596956715,0.1047995617937324
10,2,Buzz Aldrin,12.0,Safe,0.13882245773870322,0.06488837597061703
10,2,Chad Ochocinco,16.0,Safe,0.11299862847879338,0.07317068221179708
10,2,Evan Lysacek,24.0,Safe,0.08382880618600641,0.07986658564407773
10,2,Pamela Anderson,22.0,Safe,0.06468293322302393,0.07053336505552948
10,2,Nicole Scherzinger,28.0,Safe,0.06981870217340011,0.0659840976587718
10,2,Erin Andrews,23.0,Safe,0.08734499798673574,0.0839828259585464
10,2,Kate Gosselin,15.0,Safe,0.12213829745501834,0.08078039364266387
10,2,Jake Pavelka,20.0,Safe,0.09422909325240335,0.09054894636550546
10,3,Aiden Turner,20.0,Safe,0.11197844226439514,0.09200919606635716
10,3,Niecy Nash,21.0,Safe,0.10240720886154263,0.08887104384545264
10,3,Buzz Aldrin,13.0,Eliminated,0.031140211576083137,0.025830367534329757
10,3,Chad Ochocinco,20.0,Safe,0.11994782378181179,0.0984990883997877
10,3,Evan Lysacek,26.0,Safe,0.10261169086276636,0.08991459302915443
10,3,Pamela Anderson,21.0,Safe,0.10104153423861227,0.09171450558196188
10,3,Nicole Scherzinger,23.0,Safe,0.10764424306473967,0.09918718511983199
10,3,Erin Andrews,23.0,Safe,0.10138859275448557,0.09467335051891236
10,3,Kate Gosselin,15.0,Safe,0.122198368198392,0.07875200883628726
10,3,Jake Pavelka,21.0,Safe,0.0996418843971714,0.09512260538231554
