season,week,actual_eliminated,rank_eliminated,pct_eliminated,match_rank,match_pct,names,judge_ranks,fan_ranks,total_pct
28,6,['Sailor Brinkley-Cook'],Sean Spicer,Kate Flannery,False,False,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell'
 'Sailor Brinkley-Cook' 'Sean Spicer' 'Lauren Alaina' 'Ally Brooke'
 'Karamo Brown' 'Hannah Brown']",[1 1 4 1 9 4 6 6 8],[1 1 1 1 1 1 1 1 1],[nan nan nan nan nan nan nan nan nan]
28,7,['Karamo Brown'],Karamo Brown,Karamo Brown,True,True,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Sean Spicer'
 'Lauren Alaina' 'Ally Brooke' 'Karamo Brown' 'Hannah Brown']",[7 1 5 8 1 1 6 4],[2 4 3 1 7 6 8 5],"[0.13506846 0.13326378 0.13067407 0.1431575  0.12485465 0.12691423
 0.07585523 0.13021207]"
28,8,['Kate Flannery'],Kate Flannery,Kate Flannery,True,True,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Sean Spicer'
 'Lauren Alaina' 'Ally Brooke' 'Hannah Brown']",[5 1 4 7 6 3 2],[7 6 2 1 3 5 4],"[0.08451017 0.14887414 0.16824769 0.14923185 0.14770739 0.14876428
 0.15266447]"
28,9,['Sean Spicer'],Sean Spicer,Sean Spicer,True,True,"['James Van Der Beek' 'Kel Mitchell' 'Sean Spicer' 'Lauren Alaina'
 'Ally Brooke' 'Hannah Brown']",[3 2 6 5 1 4],[3 4 6 1 5 2],[0.17366973 0.17453059 0.08955671 0.19993958 0.1801822  0.18212119]
28,10,['James Van Der Beek'],James Van Der Beek,James Van Der Beek,True,True,"['James Van Der Beek' 'Kel Mitchell' 'Lauren Alaina' 'Ally Brooke'
 'Hannah Brown']",[5 2 3 1 3],[5 4 2 3 1],[0.13664316 0.21085718 0.21635591 0.21708776 0.21905599]
28,11,[],Hannah Brown,Hannah Brown,False,False,['Kel Mitchell' 'Lauren Alaina' 'Ally Brooke' 'Hannah Brown'],[2 4 1 3],[2 3 1 4],[0.25366219 0.24784835 0.25585134 0.24263812]
29,1,[],Charles Oakley,Carole Baskin,False,False,"['Anne Heche' 'Jesse Metcalfe' 'Chrishell Stause' 'Skai Jackson'
 'Justina Machado' 'Charles Oakley' 'Veron Davis' 'Johnny Weir'
 'Nev Schulman' 'AJ McLean' 'Nelly' 'Kaitlyn Bristowe' 'Carole Baskin'
 'Monica Aldama' 'Jeannie Mai']",[ 6  6 13  1  1 14 11  6  3  6 12  3 15  5  6],[ 8 11  1 15  6 13  5  7 12  9 10  2  4 14  3],"[0.06797007 0.06758149 0.05957025 0.07157614 0.07413801 0.05598848
 0.06657804 0.0683313  0.07140566 0.06780505 0.06375047 0.07302953
 0.05521071 0.06823867 0.06882614]"
29,2,['Charles Oakley'],Charles Oakley,Charles Oakley,True,True,"['Anne Heche' 'Jesse Metcalfe' 'Chrishell Stause' 'Skai Jackson'
 'Justina Machado' 'Charles Oakley' 'Veron Davis' 'Johnny Weir'
 'Nev Schulman' 'AJ McLean' 'Nelly' 'Kaitlyn Bristowe' 'Carole Baskin'
 'Monica Aldama' 'Jeannie Mai']",[ 6  4  6 14  2 14  6  6  2  5  6  1 12 12  6],[ 8 14  4  1 11 15  7 10 13  9  3  6  2  5 12],"[0.06765935 0.06716325 0.06968219 0.06937556 0.07077622 0.03600633
 0.0676598  0.0675588  0.06941017 0.06943791 0.07044021 0.07543469
 0.06872465 0.0654559  0.06521498]"
29,3,['Carole Baskin'],Carole Baskin,Carole Baskin,True,True,"['Anne Heche' 'Jesse Metcalfe' 'Chrishell Stause' 'Skai Jackson'
 'Justina Machado' 'Veron Davis' 'Johnny Weir' 'Nev Schulman' 'AJ McLean'
 'Nelly' 'Kaitlyn Bristowe' 'Carole Baskin' 'Monica Aldama' 'Jeannie Mai']",[13  9  4 11 10  4  1  1  7 11  3 14  7  4],[ 1 11 10  5  7  9  8  3  4  2 13 14  6 12],"[0.07131503 0.0710106  0.07465137 0.07138588 0.07105222 0.07544857
 0.07948918 0.0833928  0.07726293 0.07306233 0.07352771 0.03018773
 0.07568014 0.07253351]"
29,4,['Anne Heche'],Anne Heche,Anne Heche,True,True,"['Anne Heche' 'Jesse Metcalfe' 'Chrishell Stause' 'Skai Jackson'
 'Justina Machado' 'Veron Davis' 'Johnny Weir' 'Nev Schulman' 'AJ McLean'
 'Nelly' 'Kaitlyn Bristowe' 'Monica Aldama' 'Jeannie Mai']",[10 10  8  1  3  8  3  3  3 10  2  3 10],[13  1  5 11  6  4  3 12  9  7  8 10  2],"[0.04168403 0.08069041 0.07779296 0.08464005 0.08106232 0.07822239
 0.08462828 0.07662123 0.07937749 0.07591603 0.08124644 0.07804412
 0.08007426]"
29,5,['Jesse Metcalfe'],Jesse Metcalfe,Jesse Metcalfe,True,True,"['Jesse Metcalfe' 'Chrishell Stause' 'Skai Jackson' 'Justina Machado'
 'Veron Davis' 'Johnny Weir' 'Nev Schulman' 'AJ McLean' 'Nelly'
 'Kaitlyn Bristowe' 'Monica Aldama' 'Jeannie Mai']",[11 11  5  5 10  1  3  5  5  2  3  5],[12  1  6  5  2  9 11  7  8  4 10  3],"[0.04414808 0.08718944 0.08524689 0.08591143 0.08962041 0.09090646
 0.08516759 0.08360485 0.08294757 0.09186418 0.08537744 0.08801566]"
29,6,['Veron Davis'],Veron Davis,Veron Davis,True,True,"['Chrishell Stause' 'Skai Jackson' 'Justina Machado' 'Veron Davis'
 'Johnny Weir' 'Nev Schulman' 'AJ McLean' 'Nelly' 'Kaitlyn Bristowe'
 'Monica Aldama' 'Jeannie Mai']",[ 7 11  1 10  9  5  1  7  1  1  6],[ 3  2  6 11  1 10  7  5  8  4  9],"[0.09564895 0.09017362 0.09828626 0.05022352 0.10062743 0.091054
 0.09545397 0.09321717 0.09493211 0.09938175 0.09100122]"
29,7,['Monica Aldama'],Monica Aldama,Monica Aldama,True,True,"['Chrishell Stause' 'Skai Jackson' 'Justina Machado' 'Johnny Weir'
 'Nev Schulman' 'AJ McLean' 'Nelly' 'Kaitlyn Bristowe' 'Monica Aldama'
 'Jeannie Mai']",[ 5  2  5  2  1  5  2  9 10  8],[ 5  7  8  6  4  3  9  1 10  2],"[0.10246595 0.10210361 0.0995103  0.10355108 0.11219527 0.10536954
 0.09923524 0.11104288 0.05818597 0.10634015]"
29,8,['Chrishell Stause'],Chrishell Stause,Chrishell Stause,True,True,"['Chrishell Stause' 'Skai Jackson' 'Justina Machado' 'Johnny Weir'
 'Nev Schulman' 'AJ McLean' 'Nelly' 'Kaitlyn Bristowe']",[5 7 3 1 1 5 8 4],[8 3 6 7 4 5 1 2],"[0.0724045  0.14076687 0.12024075 0.12190482 0.13157694 0.12286703
 0.14434466 0.14589442]"
29,9,['AJ McLean'],AJ McLean,AJ McLean,True,True,"['Skai Jackson' 'Justina Machado' 'Johnny Weir' 'Nev Schulman' 'AJ McLean'
 'Nelly' 'Kaitlyn Bristowe']",[3 5 1 3 6 7 1],[6 1 4 5 7 2 3],"[0.14414527 0.16130948 0.15224297 0.14956226 0.08548347 0.1548132
 0.15244334]"
29,10,"['Skai Jackson', 'Johnny Weir']",Skai Jackson,Skai Jackson,True,True,"['Skai Jackson' 'Justina Machado' 'Johnny Weir' 'Nev Schulman' 'Nelly'
 'Kaitlyn Bristowe']",[4 3 4 1 6 1],[6 2 5 4 1 3],[0.10945821 0.2022286  0.10976838 0.17146726 0.22799292 0.17908462]
29,11,[],Nelly,Nelly,False,False,['Justina Machado' 'Nev Schulman' 'Nelly' 'Kaitlyn Bristowe'],[1 1 4 1],[2 3 4 1],[0.25214165 0.25164165 0.24183614 0.25438056]
30,1,[],Martin Kove,Martin Kove,False,False,"['Martin Kove' 'Brian Austin Green' 'Melora Hardin' 'Matt James'
 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby'
 'Melanie C' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Christine Chiu'
 'Kenya Moore' 'Amanda Kloots']",[15  9  5  9  9  2 14  9  4 13  7  1  7  5  2],[11  7 13  8  5 15  1 14  4  2  3 10  9 12  6],"[0.05073297 0.06627255 0.06795798 0.06619975 0.0665394  0.06973735
 0.06360671 0.06482502 0.0707778  0.06455754 0.06859973 0.0726287
 0.06740419 0.06824881 0.0719115 ]"
30,2,['Martin Kove'],Martin Kove,Martin Kove,True,True,"['Martin Kove' 'Brian Austin Green' 'Melora Hardin' 'Matt James'
 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby'
 'Melanie C' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Christine Chiu'
 'Kenya Moore' 'Amanda Kloots']",[15 13  5 14  8  4  9 10  3  5  5  2 10 10  1],[15  2 12  1  3  7 14  6 11 10 13  9  8  5  4],"[0.02737876 0.06825313 0.06789664 0.06856813 0.07202068 0.07146224
 0.06411893 0.0663072  0.07209048 0.06886045 0.06682433 0.07411425
 0.0655296  0.067886   0.07868917]"
30,3,['Christine Chiu'],Christine Chiu,Christine Chiu,True,True,"['Brian Austin Green' 'Melora Hardin' 'Matt James'
 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby'
 'Melanie C' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Christine Chiu'
 'Kenya Moore' 'Amanda Kloots']",[12  4 10  5  7 12 14  5 10  1  1  7  7  1],[ 3 12  5 10  9  1  2  7  4 11  8 14  6 13],"[0.07858911 0.06410666 0.07793423 0.06807584 0.06714592 0.08901078
 0.08164475 0.07277396 0.07823543 0.07084572 0.07472604 0.04042539
 0.07662283 0.05986334]"
30,4,"['Brian Austin Green', 'Matt James']",Matt James,Matt James,True,True,"['Brian Austin Green' 'Melora Hardin' 'Matt James'
 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby'
 'Melanie C' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Kenya Moore'
 'Amanda Kloots']",[13  1 12  7  4  9 11  6  7  2  2 10  4],[12 10 13  5  9  4  1  7  6  8  3  2 11],"[0.0457819  0.08073523 0.0457421  0.08355927 0.07931872 0.08316939
 0.0902768  0.08005968 0.08047639 0.08162136 0.08762452 0.08515262
 0.07648203]"
30,5,['Melanie C'],Melanie C,Melanie C,True,True,"['Melora Hardin' 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert'
 'Cody Rigsby' 'Melanie C' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa'
 'Kenya Moore' 'Amanda Kloots']",[ 3  9  3 11  9  3  8  3  1  3  2],[ 4  5 10  2  3 11  1  6  9  7  8],"[0.11066822 0.09600534 0.05026761 0.1190374  0.12243309 0.04906395
 0.16850123 0.08569337 0.05874861 0.07528548 0.06429569]"
30,6,['Kenya Moore'],Kenya Moore,Kenya Moore,True,True,"['Melora Hardin' 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert'
 'Cody Rigsby' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Kenya Moore'
 'Amanda Kloots']",[ 8  8  5  1  5  3  5  1 10  3],[ 1  2  6  3  5  7  4  9 10  8],"[0.10548454 0.10479218 0.10172567 0.10971758 0.10301372 0.10440917
 0.10313725 0.10392357 0.06067394 0.10312238]"
30,7,"['Mike ""The Miz"" Mizanin']","Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",True,True,"['Melora Hardin' 'Mike ""The Miz"" Mizanin' 'Suni Lee' 'Iman Shumpert'
 'Cody Rigsby' 'Jimmie Allen' 'Olivia Jade' 'JoJo Siwa' 'Amanda Kloots']",[3 9 6 6 5 3 1 2 6],[8 9 4 1 3 7 6 5 2],"[0.11288744 0.068095   0.11372674 0.11900065 0.11685082 0.11463447
 0.12134949 0.11812833 0.11532707]"
30,8,"['Jimmie Allen', 'Olivia Jade']",Jimmie Allen,Olivia Jade,True,True,"['Melora Hardin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby' 'Jimmie Allen'
 'Olivia Jade' 'JoJo Siwa' 'Amanda Kloots']",[1 1 7 5 8 6 4 1],[5 6 1 3 7 8 2 4],"[0.13138292 0.12417783 0.14592548 0.1467754  0.0837778  0.07781567
 0.15344971 0.13669518]"
30,9,"['Melora Hardin', 'Suni Lee']",Melora Hardin,Suni Lee,True,True,"['Melora Hardin' 'Suni Lee' 'Iman Shumpert' 'Cody Rigsby' 'JoJo Siwa'
 'Amanda Kloots']",[5 3 3 6 1 2],[5 6 2 1 4 3],[0.12143285 0.10144146 0.18688517 0.23542042 0.16753371 0.18728638]
30,10,[],Amanda Kloots,Cody Rigsby,False,False,['Iman Shumpert' 'Cody Rigsby' 'JoJo Siwa' 'Amanda Kloots'],[1 4 1 3],[1 3 2 4],[0.25460488 0.24578597 0.25365771 0.24595144]
31,1,['Jason Lewis'],Jason Lewis,Jason Lewis,True,True,"['Jason Lewis' 'Cheryl Ladd' 'Selma Blair' 'Joseph Baena' 'Trevor Donovan'
 'Daniel Durant' 'Wayne Brady' 'Sam Champion' 'Jessie James Decker'
 'Jordin Sparks' ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Teresa Giudice'
 'Vinny Guadagnino' 'Shangela' 'Gabby Windey']",[15 10  3  9 10  6  2 12 12  7  8  1 12 16  3  3],[16 13 10  7 14 15 12  9  3  4  6  8  2  1  5 11],"[0.03049056 0.05794344 0.06838592 0.06330693 0.05789387 0.06510096
 0.06906114 0.0587914  0.06172092 0.06822177 0.0646758  0.0747125
 0.0617647  0.05980421 0.07004748 0.0680784 ]"
31,2,['Teresa Giudice'],Teresa Giudice,Teresa Giudice,True,True,"['Cheryl Ladd' 'Selma Blair' 'Joseph Baena' 'Trevor Donovan'
 'Daniel Durant' 'Wayne Brady' 'Sam Champion' 'Jessie James Decker'
 'Jordin Sparks' ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Teresa Giudice'
 'Vinny Guadagnino' 'Shangela' 'Gabby Windey']",[15  6 13  4  5  1 11 12  9  6  1 14  9  6  1],[ 2 12  1 14  4  8  5  3  6  7  9 15 10 13 11],"[0.06553155 0.06658262 0.06952957 0.06708809 0.07208561 0.07345062
 0.06812066 0.06936775 0.06843445 0.06867556 0.07254542 0.03479826
 0.06595606 0.0660924  0.07174137]"
31,3,['Cheryl Ladd'],Cheryl Ladd,Cheryl Ladd,True,True,"['Cheryl Ladd' 'Selma Blair' 'Joseph Baena' 'Trevor Donovan'
 'Daniel Durant' 'Wayne Brady' 'Sam Champion' 'Jessie James Decker'
 'Jordin Sparks' ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Vinny Guadagnino'
 'Shangela' 'Gabby Windey']",[13  9  7 10  5  1 12 11  7  4  1 14  6  1],[14  9 10  5 11 13  3  8  7  4  6  1 12  2],"[0.03723963 0.07231773 0.07215472 0.07229824 0.07421303 0.07363162
 0.07066846 0.07011425 0.07412559 0.07850415 0.07952979 0.07258351
 0.07200665 0.08061261]"
31,4,['Sam Champion'],Sam Champion,Sam Champion,True,True,"['Selma Blair' 'Joseph Baena' 'Trevor Donovan' 'Daniel Durant'
 'Wayne Brady' 'Sam Champion' 'Jessie James Decker' 'Jordin Sparks'
 ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Vinny Guadagnino' 'Shangela'
 'Gabby Windey']",[ 6 11 11  9  1 13  8  4  4  1  9  6  1],[11  3  2  1  7 13  5 12  8 10  6  9  4],"[0.07642832 0.07795672 0.07822662 0.0809624  0.08474299 0.04032205
 0.07957561 0.0764467  0.08200779 0.0821312  0.07648802 0.07799553
 0.08671605]"
31,5,['Joseph Baena'],Joseph Baena,Joseph Baena,True,True,"['Selma Blair' 'Joseph Baena' 'Trevor Donovan' 'Daniel Durant'
 'Wayne Brady' 'Jessie James Decker' 'Jordin Sparks' ""Heidi D'Amelio""
 ""Charli D'Amelio"" 'Vinny Guadagnino' 'Shangela' 'Gabby Windey']",[ 4 10  7 11  2  7  9  5  1 12  6  2],[10 12  6  4  8  2  3  9  7  1  5 11],"[0.08555923 0.04756485 0.08364599 0.08482012 0.0877182  0.08849012
 0.08755837 0.08546365 0.08916107 0.0877224  0.08723047 0.08506554]"
31,6,['Jessie James Decker'],Jessie James Decker,Jessie James Decker,True,True,"['Trevor Donovan' 'Daniel Durant' 'Wayne Brady' 'Jessie James Decker'
 'Jordin Sparks' ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Vinny Guadagnino'
 'Shangela' 'Gabby Windey']",[ 5  5  5  9  5  3  1 10  3  2],[ 4  7  6 10  2  5  8  1  9  3],"[0.10278567 0.09979148 0.10124114 0.06186361 0.10621306 0.10445358
 0.10772243 0.10503313 0.10183034 0.10906555]"
31,7,['Jordin Sparks'],Jordin Sparks,Jordin Sparks,True,True,"['Trevor Donovan' 'Daniel Durant' 'Wayne Brady' 'Jordin Sparks'
 ""Heidi D'Amelio"" ""Charli D'Amelio"" 'Vinny Guadagnino' 'Shangela'
 'Gabby Windey']",[1 4 3 8 7 1 9 4 6],[6 5 3 9 1 7 2 8 4],"[0.11624428 0.11282703 0.12371665 0.0664375  0.12173854 0.1158489
 0.11452923 0.10967598 0.11898189]"
31,8,"[""Heidi D'Amelio"", 'Vinny Guadagnino']",Heidi D'Amelio,Vinny Guadagnino,True,True,"['Trevor Donovan' 'Daniel Durant' 'Wayne Brady' ""Heidi D'Amelio""
 ""Charli D'Amelio"" 'Vinny Guadagnino' 'Shangela' 'Gabby Windey']",[5 5 1 7 1 8 3 4],[1 2 5 8 6 7 4 3],"[0.14639326 0.14453505 0.14016415 0.07901343 0.13729071 0.07594276
 0.13804187 0.13861877]"
31,9,"['Trevor Donovan', 'Daniel Durant']",Daniel Durant,Daniel Durant,True,True,"['Trevor Donovan' 'Daniel Durant' 'Wayne Brady' ""Charli D'Amelio""
 'Shangela' 'Gabby Windey']",[6 5 3 1 3 1],[5 6 2 4 1 3],[0.132862   0.11596653 0.19740002 0.17520818 0.19743634 0.18112693]
31,10,[],Charli D'Amelio,Wayne Brady,False,False,"['Wayne Brady' ""Charli D'Amelio"" 'Shangela' 'Gabby Windey']",[3 1 3 1],[2 4 1 3],[0.24708069 0.25148193 0.24817332 0.25326406]
32,1,['Matt Walsh'],Matt Walsh,Matt Walsh,True,True,"['Jamie Lynn Spears' 'Mira Sorvino' 'Barry Williams' 'Alyson Hannigan'
 'Xochitl Gomez' 'Adrian Peterson' 'Matt Walsh' 'Tyson Beckford'
 'Jason Mraz' 'Lele Pons' 'Harry Jowsey' 'Mauricio Umansky'
 'Charity Lawson' 'Ariana Madix']",[ 9  7  8 11  5  5 12 12  2  4 12  9  1  2],[10  8  9  2  5 12 14  3  7  4  1  6 11 13],"[0.06773975 0.07247231 0.0702348  0.07222463 0.07698846 0.07383743
 0.03314213 0.06951367 0.08187404 0.08102519 0.07226883 0.06896882
 0.08256515 0.07714478]"
32,2,['Jamie Lynn Spears'],Jamie Lynn Spears,Jamie Lynn Spears,True,True,"['Jamie Lynn Spears' 'Mira Sorvino' 'Barry Williams' 'Alyson Hannigan'
 'Xochitl Gomez' 'Adrian Peterson' 'Tyson Beckford' 'Jason Mraz'
 'Lele Pons' 'Harry Jowsey' 'Mauricio Umansky' 'Charity Lawson'
 'Ariana Madix']",[ 9  7 10  6  1 10  7  1  3 10 13  3  5],[13  4  2  3  7  5  8 10 12 11  1  9  6],"[0.03825271 0.07900728 0.08159382 0.0828511  0.08963445 0.07078899
 0.07621984 0.08717393 0.08009585 0.06805608 0.08285443 0.08224035
 0.08123118]"
32,3,['Tyson Beckford'],Tyson Beckford,Tyson Beckford,True,True,"['Mira Sorvino' 'Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez'
 'Adrian Peterson' 'Tyson Beckford' 'Jason Mraz' 'Lele Pons'
 'Harry Jowsey' 'Mauricio Umansky' 'Charity Lawson' 'Ariana Madix']",[ 6  7  8  3 11 12  1  5  8 10  3  1],[ 9  3  5  7  1 12  4  8  6  2 10 11],"[0.08232166 0.08576435 0.081863   0.09314895 0.08428203 0.04118649
 0.09871588 0.08434899 0.08133736 0.08446413 0.08975482 0.09281235]"
32,4,['Adrian Peterson'],Adrian Peterson,Adrian Peterson,True,True,"['Mira Sorvino' 'Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez'
 'Adrian Peterson' 'Jason Mraz' 'Lele Pons' 'Harry Jowsey'
 'Mauricio Umansky' 'Charity Lawson' 'Ariana Madix']",[ 6 10 10  1  6  3  5  6  9  3  2],[ 5  1  2 10 11  7  9  8  4  6  3],"[0.09338649 0.10498531 0.10356286 0.09016063 0.05052672 0.09171879
 0.08257646 0.08340481 0.09702275 0.09255733 0.11009784]"
32,5,['Mira Sorvino'],Mira Sorvino,Mira Sorvino,True,True,"['Mira Sorvino' 'Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez'
 'Jason Mraz' 'Lele Pons' 'Harry Jowsey' 'Mauricio Umansky'
 'Charity Lawson' 'Ariana Madix']",[ 8  4  9  1  3  4 10  4  1  4],[10  5  2  4  9  6  1  7  8  3],"[0.05870144 0.10024048 0.10742797 0.10862377 0.10521089 0.10010498
 0.10922593 0.09950484 0.10773028 0.10322942]"
32,6,['Mauricio Umansky'],Mauricio Umansky,Mauricio Umansky,True,True,"['Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz'
 'Lele Pons' 'Harry Jowsey' 'Mauricio Umansky' 'Charity Lawson'
 'Ariana Madix']",[7 8 1 3 5 9 6 4 2],[5 2 6 7 4 1 9 8 3],"[0.10612328 0.11416258 0.12121031 0.11415738 0.11877652 0.13047824
 0.06049149 0.10848639 0.1261138 ]"
32,7,['Lele Pons'],Lele Pons,Lele Pons,True,True,"['Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz'
 'Lele Pons' 'Harry Jowsey' 'Charity Lawson' 'Ariana Madix']",[7 6 1 4 3 8 4 1],[2 3 5 4 8 1 6 7],"[0.15225496 0.12530474 0.11878876 0.12539148 0.07686032 0.19664813
 0.11052191 0.0942297 ]"
32,8,['Barry Williams'],Barry Williams,Barry Williams,True,True,"['Barry Williams' 'Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz'
 'Harry Jowsey' 'Charity Lawson' 'Ariana Madix']",[5 4 2 6 7 3 1],[7 4 6 2 1 3 5],"[0.08569477 0.15023626 0.13675756 0.15088972 0.16103    0.16137134
 0.15402036]"
32,9,['Harry Jowsey'],Harry Jowsey,Harry Jowsey,True,True,"['Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz' 'Harry Jowsey'
 'Charity Lawson' 'Ariana Madix']",[5 2 1 6 3 4],[1 3 4 6 5 2],[0.18896868 0.18299075 0.18627515 0.09971389 0.16740269 0.17464885]
32,10,[],Jason Mraz,Alyson Hannigan,False,False,"['Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz' 'Charity Lawson'
 'Ariana Madix']",[5 1 4 2 3],[4 2 5 3 1],[0.18612854 0.20647305 0.19523824 0.20266524 0.20949493]
32,11,[],Charity Lawson,Alyson Hannigan,False,False,"['Alyson Hannigan' 'Xochitl Gomez' 'Jason Mraz' 'Charity Lawson'
 'Ariana Madix']",[5 1 1 3 3],[2 1 3 5 4],[0.19217037 0.20562651 0.20352971 0.19772001 0.2009534 ]
33,1,[],Brooks Nader,Eric Roberts,False,False,"['Tori Spelling' 'Eric Roberts' 'Reginald VelJohnson' 'Chandler Kinney'
 'Dwight Howard\xa0' 'Danny Amendola' 'Stephen Nedoroscik' 'Ilona Maher'
 'Anna Delvey' 'Brooks Nader' 'Phaedra Parks' 'Jenn Tran' 'Joey Graziadei']",[11 13 12  1  2  5  3  8  8  8  6  6  3],[ 2  3  6  5 12  9 11 10  8 13  4  1  7],"[0.07389513 0.06963264 0.07116776 0.08547383 0.08132894 0.0784794
 0.0801981  0.0741641  0.07496692 0.07287401 0.0775627  0.07909779
 0.08115867]"
33,2,"['Tori Spelling', 'Anna Delvey']",Anna Delvey,Anna Delvey,True,True,"['Tori Spelling' 'Eric Roberts' 'Reginald VelJohnson' 'Chandler Kinney'
 'Dwight Howard\xa0' 'Danny Amendola' 'Stephen Nedoroscik' 'Ilona Maher'
 'Anna Delvey' 'Brooks Nader' 'Phaedra Parks' 'Jenn Tran' 'Joey Graziadei']",[ 9 12 12  1  2  5  2  5 11  8  5  9  2],[13  1  2  8 10  5  6  7 12  4  9  3 11],"[0.04433347 0.09423236 0.08516214 0.08465298 0.07908949 0.08397932
 0.08126213 0.07922934 0.04319273 0.08328086 0.07875155 0.08682036
 0.07601326]"
33,3,"['Eric Roberts', 'Reginald VelJohnson']",Eric Roberts,Eric Roberts,True,True,"['Eric Roberts' 'Reginald VelJohnson' 'Chandler Kinney'
 'Dwight Howard\xa0' 'Danny Amendola' 'Stephen Nedoroscik' 'Ilona Maher'
 'Brooks Nader' 'Phaedra Parks' 'Jenn Tran' 'Joey Graziadei']",[10 11  2  9  6  3  7  5  7  3  1],[11 10  9  1  5  6  2  7  3  8  4],"[0.04941461 0.05124211 0.09977535 0.10140185 0.09840033 0.0975218
 0.1028878  0.09500706 0.10017636 0.09558551 0.10858721]"
33,4,['Brooks Nader'],Brooks Nader,Brooks Nader,True,True,"['Chandler Kinney' 'Dwight Howard\xa0' 'Danny Amendola'
 'Stephen Nedoroscik' 'Ilona Maher' 'Brooks Nader' 'Phaedra Parks'
 'Jenn Tran' 'Joey Graziadei']",[4 9 1 3 4 4 4 4 1],[3 1 8 6 4 9 2 5 7],"[0.11761592 0.14382582 0.10772714 0.11078924 0.11480107 0.06236349
 0.11978994 0.10929611 0.11379126]"
33,5,['Phaedra Parks'],Phaedra Parks,Phaedra Parks,True,True,"['Chandler Kinney' 'Dwight Howard\xa0' 'Danny Amendola'
 'Stephen Nedoroscik' 'Ilona Maher' 'Phaedra Parks' 'Jenn Tran'
 'Joey Graziadei']",[1 6 4 6 2 6 4 2],[4 1 2 3 6 8 7 5],"[0.13267701 0.13897642 0.1372932  0.13284716 0.12758858 0.0750151
 0.12613882 0.1294637 ]"
33,6,['Jenn Tran'],Jenn Tran,Jenn Tran,True,True,"['Chandler Kinney' 'Dwight Howard\xa0' 'Danny Amendola'
 'Stephen Nedoroscik' 'Ilona Maher' 'Jenn Tran' 'Joey Graziadei']",[1 3 5 5 7 3 1],[4 5 3 2 1 7 6],"[0.14923223 0.14106994 0.14189916 0.15904485 0.18633392 0.08627977
 0.13614013]"
33,7,['Dwight Howard\xa0'],Dwight Howard ,Dwight Howard ,True,True,"['Chandler Kinney' 'Dwight Howard\xa0' 'Danny Amendola'
 'Stephen Nedoroscik' 'Ilona Maher' 'Joey Graziadei']",[1 6 5 3 4 2],[5 6 1 3 2 4],[0.17461722 0.10477163 0.19470861 0.17441473 0.18145403 0.17003378]
33,8,[],Danny Amendola,Danny Amendola,False,False,"['Chandler Kinney' 'Danny Amendola' 'Stephen Nedoroscik' 'Ilona Maher'
 'Joey Graziadei']",[1 4 5 3 1],[3 4 1 2 5],[0.20413483 0.19561099 0.19972557 0.20437752 0.19615109]
33,9,[],Danny Amendola,Danny Amendola,False,False,"['Chandler Kinney' 'Danny Amendola' 'Stephen Nedoroscik' 'Ilona Maher'
 'Joey Graziadei']",[1 5 2 4 2],[2 3 5 1 4],[0.20412181 0.19681086 0.19706362 0.20226261 0.1997411 ]
