season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score
4,8,Ian Ziering,31.333333333333332,Safe,Actor/Actress,42,0.1947531902151264,0.07954491987199974,Percentage,True,0.6784175352179251
4,8,Laila Ali,35.33333333333333,Safe,Athlete,29,0.2296877125285081,0.09104043637255559,Percentage,True,0.6784175352179251
4,8,Apolo Anton Ohno,38.666666666666664,Safe,Athlete,24,0.23689563546667194,0.0942476049101953,Percentage,True,0.6784175352179251
4,8,Billy Ray Cyrus,25.333333333333332,Eliminated,Singer/Rapper,45,0.10127767169544563,0.04363515415363625,Percentage,True,0.6784175352179251
4,8,Joey Fatone,36.666666666666664,Safe,Singer/Rapper,30,0.23738579009424798,0.09350996566920663,Percentage,True,0.6784175352179251
4,9,Ian Ziering,38.666666666666664,Eliminated,Actor/Actress,42,0.12118447610683218,0.04738684250263146,Percentage,True,0.6633375817252589
4,9,Laila Ali,40.0,Safe,Athlete,29,0.2989180212507463,0.09721275403222185,Percentage,True,0.6633375817252589
4,9,Apolo Anton Ohno,39.33333333333333,Safe,Athlete,24,0.2796351761814195,0.09380046076636063,Percentage,True,0.6633375817252589
4,9,Joey Fatone,40.0,Safe,Singer/Rapper,30,0.30026232646100226,0.0982623609735272,Percentage,True,0.6633375817252589
4,10,Laila Ali,37.77760000000001,Safe,Athlete,29,0.31148529948043296,0.11765908236846624,Percentage,True,0.517279447569823
4,10,Apolo Anton Ohno,39.110933333333335,Safe,Athlete,24,0.36003783076755097,0.12369949317193057,Percentage,True,0.517279447569823
4,10,Joey Fatone,38.221999999999994,Safe,Singer/Rapper,30,0.32847686975201534,0.12068183878223591,Percentage,True,0.517279447569823
5,1,Cameron Mathison,28.0,Safe,Actor/Actress,38,0.08574852139918018,0.05508290740338005,Percentage,True,0.791040580035851
5,1,Jane Seymour,32.0,Safe,Actor/Actress,56,0.09435940877588601,0.05993845627986728,Percentage,True,0.791040580035851
5,1,Sabrina Bryan,34.666666666666664,Safe,Actor/Actress,23,0.11275635588461369,0.06278081249902796,Percentage,True,0.791040580035851
5,1,Jennie Garth,28.0,Safe,Actor/Actress,35,0.09734595044699466,0.058347196535426915,Percentage,True,0.791040580035851
5,1,Floyd Mayweather Jr. ,24.0,Safe,Athlete,30,0.08875769811401697,0.054444945265506965,Percentage,True,0.791040580035851
5,1,Josie Maran,21.333333333333332,Eliminated,Model,29,0.020638582407188542,0.01234913953537731,Percentage,True,0.791040580035851
5,1,Albert Reed,28.0,Safe,Model,22,0.07830451289479255,0.05188878922437464,Percentage,True,0.791040580035851
5,1,Helio Castroneves,33.33333333333333,Safe,Racing Driver,32,0.08717837855698589,0.05540797343265096,Percentage,True,0.791040580035851
5,1,Mel B,32.0,Safe,Singer/Rapper,32,0.1056763393443327,0.061917622638264495,Percentage,True,0.791040580035851
5,1,Wayne Newton,25.333333333333332,Safe,Singer/Rapper,65,0.07957237263071595,0.051642418373715734,Percentage,True,0.791040580035851
5,1,Marie Osmond,28.0,Safe,Singer/Rapper,47,0.08580066412558547,0.057114676710337126,Percentage,True,0.791040580035851
5,1,Mark Cuban,28.0,Safe,TV Personality,49,0.0638612154197077,0.0459633219945177,Percentage,True,0.791040580035851
5,2,Cameron Mathison,28.0,Safe,Actor/Actress,38,0.09077140953619398,0.04998705385776782,Percentage,True,0.8019060821183791
5,2,Jane Seymour,28.0,Safe,Actor/Actress,56,0.09454323460541551,0.05344773344574679,Percentage,True,0.8019060821183791
5,2,Sabrina Bryan,34.666666666666664,Safe,Actor/Actress,23,0.11795646862296036,0.06200901485257266,Percentage,True,0.8019060821183791
5,2,Jennie Garth,28.0,Safe,Actor/Actress,35,0.10280171243497191,0.05536817697755761,Percentage,True,0.8019060821183791
5,2,Floyd Mayweather Jr. ,28.0,Safe,Athlete,30,0.10052444710365965,0.0539796305815109,Percentage,True,0.8019060821183791
5,2,Albert Reed,28.0,Eliminated,Model,22,0.01999401917059073,0.011000295772077758,Percentage,True,0.8019060821183791
5,2,Helio Castroneves,36.0,Safe,Racing Driver,32,0.09405936146676551,0.05650843310953236,Percentage,True,0.8019060821183791
5,2,Mel B,30.666666666666664,Safe,Singer/Rapper,32,0.10851474203401686,0.059101105882166965,Percentage,True,0.8019060821183791
5,2,Wayne Newton,20.0,Safe,Singer/Rapper,65,0.09773551842271136,0.046787261333222085,Percentage,True,0.8019060821183791
5,2,Marie Osmond,32.0,Safe,Singer/Rapper,47,0.0948814874754451,0.05458100612905381,Percentage,True,0.8019060821183791
5,2,Mark Cuban,24.0,Safe,TV Personality,49,0.07821759912726914,0.041988562233248865,Percentage,True,0.8019060821183791
5,3,Cameron Mathison,30.666666666666664,Safe,Actor/Actress,38,0.0981376771964439,0.05507033404046471,Percentage,True,0.7845648105846874
5,3,Jane Seymour,36.0,Safe,Actor/Actress,56,0.11118678290916771,0.0614101442347434,Percentage,True,0.7845648105846874
5,3,Sabrina Bryan,36.0,Safe,Actor/Actress,23,0.13224276199798649,0.06499157715994466,Percentage,True,0.7845648105846874
5,3,Jennie Garth,34.666666666666664,Safe,Actor/Actress,35,0.12045373171634798,0.06321086084455509,Percentage,True,0.7845648105846874
5,3,Floyd Mayweather Jr. ,28.0,Safe,Athlete,30,0.1057711246916863,0.056528586324604405,Percentage,True,0.7845648105846874
5,3,Helio Castroneves,32.0,Safe,Racing Driver,32,0.09291329260630744,0.053469031435828915,Percentage,True,0.7845648105846874
5,3,Mel B,36.0,Safe,Singer/Rapper,32,0.12595353258468595,0.06341245126504055,Percentage,True,0.7845648105846874
5,3,Wayne Newton,24.0,Eliminated,Singer/Rapper,65,0.032189688731729206,0.01641744490902393,Percentage,True,0.7845648105846874
5,3,Marie Osmond,34.666666666666664,Safe,Singer/Rapper,47,0.10604365460871085,0.058667583031978734,Percentage,True,0.7845648105846874
5,3,Mark Cuban,26.666666666666664,Safe,TV Personality,49,0.07510775295693418,0.045409960292097214,Percentage,True,0.7845648105846874
5,4,Cameron Mathison,36.0,Safe,Actor/Actress,38,0.11609104812554037,0.06023230952436618,Percentage,True,0.7755530590320919
5,4,Jane Seymour,34.666666666666664,Safe,Actor/Actress,56,0.11652123113791651,0.05952775877032846,Percentage,True,0.7755530590320919
5,4,Sabrina Bryan,40.0,Safe,Actor/Actress,23,0.1518427735451139,0.07117226528980346,Percentage,True,0.7755530590320919
5,4,Jennie Garth,36.0,Safe,Actor/Actress,35,0.133653521436105,0.06798488039716664,Percentage,True,0.7755530590320919
5,4,Floyd Mayweather Jr. ,30.666666666666664,Eliminated,Athlete,30,0.037047506138613934,0.0168969927673627,Percentage,True,0.7755530590320919
5,4,Helio Castroneves,36.0,Safe,Racing Driver,32,0.1047055474319878,0.056431547468422986,Percentage,True,0.7755530590320919
5,4,Mel B,34.666666666666664,Safe,Singer/Rapper,32,0.13367814777314554,0.06581548946332043,Percentage,True,0.7755530590320919
5,4,Marie Osmond,34.666666666666664,Safe,Singer/Rapper,47,0.11599791565298333,0.061191811803233374,Percentage,True,0.7755530590320919
5,4,Mark Cuban,29.333333333333332,Safe,TV Personality,49,0.09046230875859373,0.04575256169378911,Percentage,True,0.7755530590320919
5,5,Cameron Mathison,34.666666666666664,Safe,Actor/Actress,38,0.1273361667547911,0.0691884383924444,Percentage,True,0.7450052748917915
5,5,Jane Seymour,34.666666666666664,Safe,Actor/Actress,56,0.12954530489508528,0.069193466563557,Percentage,True,0.7450052748917915
5,5,Sabrina Bryan,37.33333333333333,Safe,Actor/Actress,23,0.16687361925948954,0.07786945185046229,Percentage,True,0.7450052748917915
5,5,Jennie Garth,33.33333333333333,Safe,Actor/Actress,35,0.1500668596335434,0.07402718219371399,Percentage,True,0.7450052748917915
5,5,Helio Castroneves,30.666666666666664,Safe,Racing Driver,32,0.10887666081140807,0.06040226702544986,Percentage,True,0.7450052748917915
5,5,Mel B,38.666666666666664,Safe,Singer/Rapper,32,0.16712887633065557,0.07846195465161544,Percentage,True,0.7450052748917915
5,5,Marie Osmond,28.0,Safe,Singer/Rapper,47,0.11718570814542752,0.06027328407824124,Percentage,True,0.7450052748917915
5,5,Mark Cuban,28.0,Eliminated,TV Personality,49,0.03298680416959911,0.020573405460933013,Percentage,True,0.7450052748917915
5,6,Cameron Mathison,33.33333333333333,Safe,Actor/Actress,38,0.14786416823085313,0.06603824781121267,Percentage,True,0.7522998176322666
5,6,Jane Seymour,29.333333333333332,Safe,Actor/Actress,56,0.15385327923152178,0.06334867269410424,Percentage,True,0.7522998176322666
5,6,Sabrina Bryan,33.33333333333333,Eliminated,Actor/Actress,23,0.05678953019946864,0.021849848793930822,Percentage,True,0.7522998176322666
5,6,Jennie Garth,36.0,Safe,Actor/Actress,35,0.1719354123436763,0.0741152379319005,Percentage,True,0.7522998176322666
5,6,Helio Castroneves,37.33333333333333,Safe,Racing Driver,32,0.13778677642210302,0.06585517887389551,Percentage,True,0.7522998176322666
5,6,Mel B,40.0,Safe,Singer/Rapper,32,0.18572943994772137,0.08168392125464591,Percentage,True,0.7522998176322666
5,6,Marie Osmond,30.666666666666664,Safe,Singer/Rapper,47,0.14604139362465632,0.06058421178384368,Percentage,True,0.7522998176322666
5,7,Cameron Mathison,34.0,Safe,Actor/Actress,38,0.16790271266861215,0.0722948219551003,Percentage,True,0.7189814625588744
5,7,Jane Seymour,33.33333333333333,Eliminated,Actor/Actress,56,0.06509612608771904,0.027821854647274245,Percentage,True,0.7189814625588744
5,7,Jennie Garth,35.33333333333333,Safe,Actor/Actress,35,0.2085943131587376,0.08465308699208159,Percentage,True,0.7189814625588744
5,7,Helio Castroneves,34.666666666666664,Safe,Racing Driver,32,0.1600383427185211,0.07216790088740103,Percentage,True,0.7189814625588744
5,7,Mel B,36.0,Safe,Singer/Rapper,32,0.22351288401170324,0.08875292660032354,Percentage,True,0.7189814625588744
5,7,Marie Osmond,34.666666666666664,Safe,Singer/Rapper,47,0.1748556213547073,0.0758372150795076,Percentage,True,0.7189814625588744
5,8,Cameron Mathison,34.0,Eliminated,Actor/Actress,38,0.08952557510563491,0.03479274023776673,Percentage,True,0.6962807304830423
5,8,Jennie Garth,33.33333333333333,Safe,Actor/Actress,35,0.2328169775652348,0.0859744637520982,Percentage,True,0.6962807304830423
5,8,Helio Castroneves,38.0,Safe,Racing Driver,32,0.20806531924116745,0.08302471557505108,Percentage,True,0.6962807304830423
5,8,Mel B,37.33333333333333,Safe,Singer/Rapper,32,0.2645350445215964,0.097294098446721,Percentage,True,0.6962807304830423
5,8,Marie Osmond,32.666666666666664,Safe,Singer/Rapper,47,0.2050570835663668,0.07856306888456013,Percentage,True,0.6962807304830423
5,9,Jennie Garth,38.666666666666664,Eliminated,Actor/Actress,35,0.1388758099414324,0.04199102100141271,Percentage,True,0.6908681868913633
5,9,Helio Castroneves,40.0,Safe,Racing Driver,32,0.2734658608749758,0.08893903530800998,Percentage,True,0.6908681868913633
5,9,Mel B,40.0,Safe,Singer/Rapper,32,0.32489646529275373,0.09807949484343662,Percentage,True,0.6908681868913633
5,9,Marie Osmond,37.33333333333333,Safe,Singer/Rapper,47,0.2627618638908377,0.08012226195577743,Percentage,True,0.6908681868913633
5,10,Helio Castroneves,37.333200000000005,Safe,Racing Driver,32,0.3179345472383792,0.12053117399389068,Percentage,True,0.5144540432511939
5,10,Mel B,37.77759999999999,Safe,Singer/Rapper,32,0.40343873285170373,0.12653315504913126,Percentage,True,0.5144540432511939
5,10,Marie Osmond,30.666666666666664,Safe,Singer/Rapper,47,0.27862671990991617,0.11709513851858254,Percentage,True,0.5144540432511939
6,1,Cristian de la Fuente,28.0,Safe,Actor/Actress,34,0.09566216221771442,0.05789879643953485,Percentage,True,0.781619918018882
6,1,Steve Guttenberg,24.0,Safe,Actor/Actress,49,0.07286015271814117,0.050588797665079524,Percentage,True,0.781619918018882
6,1,Priscilla Presley,32.0,Safe,Actor/Actress,62,0.08851489254292384,0.055470103642716366,Percentage,True,0.781619918018882
6,1,Marlee Matlin,29.333333333333332,Safe,Actor/Actress,42,0.08679799841243829,0.05634525686522226,Percentage,True,0.781619918018882
6,1,Shannon Elizabeth,28.0,Safe,Actor/Actress,34,0.09648653468489528,0.05939069124179015,Percentage,True,0.781619918018882
6,1,Marissa Jaret Winokur,24.0,Safe,Actor/Actress,35,0.08681171491440898,0.05442729137844024,Percentage,True,0.781619918018882
6,1,Jason Taylor,29.333333333333332,Safe,Athlete,33,0.09860552554281911,0.060233119029964706,Percentage,True,0.781619918018882
6,1,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.10110648050887427,0.06125264973800054,Percentage,True,0.781619918018882
6,1,Monica Seles,20.0,Safe,Athlete,34,0.07744129509267213,0.05458727414766438,Percentage,True,0.781619918018882
6,1,Penn Jillette,21.333333333333332,Safe,Magician,53,0.04844189843840947,0.04366284955210979,Percentage,True,0.781619918018882
6,1,Adam Carolla,20.0,Safe,Radio Personality,43,0.045376985821131505,0.041239644131348716,Percentage,True,0.781619918018882
6,1,Mario,32.0,Safe,Singer/Rapper,21,0.10189435910557161,0.06004377211148255,Percentage,True,0.781619918018882
6,2,Cristian de la Fuente,26.666666666666664,Safe,Actor/Actress,34,0.09590301909444436,0.051453214078511854,Percentage,True,0.815773545380636
6,2,Steve Guttenberg,21.333333333333332,Safe,Actor/Actress,49,0.08571839351285943,0.04568623861520948,Percentage,True,0.815773545380636
6,2,Priscilla Presley,28.0,Safe,Actor/Actress,62,0.08773294709183672,0.050135889766019306,Percentage,True,0.815773545380636
6,2,Marlee Matlin,32.0,Safe,Actor/Actress,42,0.0913726470663827,0.05267423717345152,Percentage,True,0.815773545380636
6,2,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.10427069350795634,0.057391350354342764,Percentage,True,0.815773545380636
6,2,Marissa Jaret Winokur,28.0,Safe,Actor/Actress,35,0.09663514043826804,0.053064557538285984,Percentage,True,0.815773545380636
6,2,Jason Taylor,36.0,Safe,Athlete,33,0.11014260426063356,0.05740988375881019,Percentage,True,0.815773545380636
6,2,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.10105545761159387,0.05724707204077304,Percentage,True,0.815773545380636
6,2,Monica Seles,20.0,Eliminated,Athlete,34,0.030851589555572257,0.014871975095443777,Percentage,True,0.815773545380636
6,2,Penn Jillette,22.666666666666664,Eliminated,Magician,53,0.019889786053141484,0.013809897866392107,Percentage,True,0.815773545380636
6,2,Adam Carolla,25.333333333333332,Safe,Radio Personality,43,0.06600841108809748,0.04037025617571839,Percentage,True,0.815773545380636
6,2,Mario,34.666666666666664,Safe,Singer/Rapper,21,0.11041931071921353,0.058564791395133646,Percentage,True,0.815773545380636
6,3,Cristian de la Fuente,33.33333333333333,Safe,Actor/Actress,34,0.11911684710423505,0.06335564009736326,Percentage,True,0.7869870747351898
6,3,Steve Guttenberg,28.0,Eliminated,Actor/Actress,49,0.02634045230868145,0.013891756861445283,Percentage,True,0.7869870747351898
6,3,Priscilla Presley,34.666666666666664,Safe,Actor/Actress,62,0.10808414752593538,0.05929774949568649,Percentage,True,0.7869870747351898
6,3,Marlee Matlin,28.0,Safe,Actor/Actress,42,0.09681330208708118,0.05473571792337476,Percentage,True,0.7869870747351898
6,3,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.11784832500442181,0.06140435533177264,Percentage,True,0.7869870747351898
6,3,Marissa Jaret Winokur,25.333333333333332,Safe,Actor/Actress,35,0.10682574649433824,0.05437738883954541,Percentage,True,0.7869870747351898
6,3,Jason Taylor,30.666666666666664,Safe,Athlete,33,0.11918312623728113,0.0618966040701625,Percentage,True,0.7869870747351898
6,3,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.11874361043675757,0.0624942125455551,Percentage,True,0.7869870747351898
6,3,Adam Carolla,28.0,Safe,Radio Personality,43,0.07477960189336567,0.043469908108332844,Percentage,True,0.7869870747351898
6,3,Mario,28.0,Safe,Singer/Rapper,21,0.11226484090790267,0.05760897988878729,Percentage,True,0.7869870747351898
6,4,Cristian de la Fuente,34.666666666666664,Safe,Actor/Actress,34,0.1289165781835679,0.0651322803731763,Percentage,True,0.7669101746536101
6,4,Priscilla Presley,29.333333333333332,Safe,Actor/Actress,62,0.10220950996855328,0.05775997395893785,Percentage,True,0.7669101746536101
6,4,Marlee Matlin,32.0,Safe,Actor/Actress,42,0.10222736930030467,0.05690214312878442,Percentage,True,0.7669101746536101
6,4,Shannon Elizabeth,37.33333333333333,Safe,Actor/Actress,34,0.13375280625140135,0.06626428340518661,Percentage,True,0.7669101746536101
6,4,Marissa Jaret Winokur,32.0,Safe,Actor/Actress,35,0.11960374255258294,0.06256920505890105,Percentage,True,0.7669101746536101
6,4,Jason Taylor,38.666666666666664,Safe,Athlete,33,0.13742149625213332,0.06806313481511207,Percentage,True,0.7669101746536101
6,4,Kristi Yamaguchi,38.666666666666664,Safe,Athlete,36,0.1244154577960714,0.0647239245164726,Percentage,True,0.7669101746536101
6,4,Adam Carolla,25.333333333333332,Eliminated,Radio Personality,43,0.029789127697569546,0.019502114721203525,Percentage,True,0.7669101746536101
6,4,Mario,32.0,Safe,Singer/Rapper,21,0.12166391199781505,0.06353504705160284,Percentage,True,0.7669101746536101
6,5,Cristian de la Fuente,30.666666666666664,Safe,Actor/Actress,34,0.13558686418258462,0.0670678385224669,Percentage,True,0.7554847273814354
6,5,Priscilla Presley,28.0,Eliminated,Actor/Actress,62,0.04365508477383998,0.021171189553410727,Percentage,True,0.7554847273814354
6,5,Marlee Matlin,29.333333333333332,Safe,Actor/Actress,42,0.11450857611352859,0.058437461418896025,Percentage,True,0.7554847273814354
6,5,Shannon Elizabeth,30.666666666666664,Safe,Actor/Actress,34,0.13728090410174146,0.06615378695343924,Percentage,True,0.7554847273814354
6,5,Marissa Jaret Winokur,32.0,Safe,Actor/Actress,35,0.13456783667954722,0.0668645560274067,Percentage,True,0.7554847273814354
6,5,Jason Taylor,36.0,Safe,Athlete,33,0.14818508395417881,0.07013885908784528,Percentage,True,0.7554847273814354
6,5,Kristi Yamaguchi,38.666666666666664,Safe,Athlete,36,0.14217694093432198,0.06954210504929884,Percentage,True,0.7554847273814354
6,5,Mario,36.0,Safe,Singer/Rapper,21,0.1440387092602578,0.06965474862436569,Percentage,True,0.7554847273814354
6,6,Cristian de la Fuente,36.0,Safe,Actor/Actress,34,0.1578385606820322,0.07193010023236547,Percentage,True,0.7368738461812694
6,6,Marlee Matlin,28.0,Eliminated,Actor/Actress,42,0.056647678800047,0.02645729573854268,Percentage,True,0.7368738461812694
6,6,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.15494790110309453,0.07082118408931933,Percentage,True,0.7368738461812694
6,6,Marissa Jaret Winokur,34.666666666666664,Safe,Actor/Actress,35,0.15350372709948767,0.07058029648661478,Percentage,True,0.7368738461812694
6,6,Jason Taylor,32.0,Safe,Athlete,33,0.1573562727423775,0.07185990756928504,Percentage,True,0.7368738461812694
6,6,Kristi Yamaguchi,40.0,Safe,Athlete,36,0.15530156240877585,0.07395554235830293,Percentage,True,0.7368738461812694
6,6,Mario,37.33333333333333,Safe,Singer/Rapper,21,0.16440429716418514,0.07486644270834823,Percentage,True,0.7368738461812694
6,7,Cristian de la Fuente,30.666666666666664,Safe,Actor/Actress,34,0.17985198623086388,0.06698688602824493,Percentage,True,0.7364864725994487
6,7,Shannon Elizabeth,34.0,Eliminated,Actor/Actress,34,0.0722361783473478,0.026697443871878637,Percentage,True,0.7364864725994487
6,7,Marissa Jaret Winokur,34.666666666666664,Safe,Actor/Actress,35,0.1849507382761441,0.07486855240506406,Percentage,True,0.7364864725994487
